ID,Name,Ongoing Visual FX ID,Ongoing Sound FX ID,Initial Visual FX ID,Initial Sound FX ID,Finish Visual FX ID,Finish Sound FX ID,Hide Start Distance,Hide End Distance,Transform - Protector ID,Ongoing Model Point ID,Initial Model Point ID,Finish Model Point ID,Effect Type,Weapon Enchant ID 0,Play Category,Play Priority,Large Effect Exists,Soul Effect Exists,Invisible Whilst Hidden,Enable Hide Fields,Invisible in Camouflage for Friend,Add Map Area Block Offset,Enable Half Hidden,Is Full Body Protector ID,Is Invisible Weapon,Is Silent,Is Hand Protector ID,Unk,Unk,Unk,Unk,Unk,Decal ID 0,Decal ID 1,Weapon Enchant ID 1,Effect VFX Type 0,Effect VFX Type 1,Body Protector Type,Effect VFX - Dummy ID 0,Effect VFX - Dummy ID 1,Effect VFX - Dummy ID 2,Effect VFX - Dummy ID 3,Effect VFX - Dummy ID 4,Effect VFX - Dummy ID 5,Effect VFX - Dummy ID 6,Effect VFX - Dummy ID 7,Effect VFX - Dummy ID 8,Effect VFX - Dummy ID 9,Effect VFX - Dummy ID 10,Effect VFX - Dummy ID 11,Effect VFX - Dummy ID 12,Effect VFX - Dummy ID 13,Effect VFX - Dummy ID 14,Effect VFX - Dummy ID 15,Unk,Phantom Type,Camouflage Ghost,Unk12,Phantom Param ID,Emissive Intensity Scale,Unk,Body Protector Val,Unk,Ember Intensity Scale
75018,Writ of Dust,102032,-1,-1,-1,-1,-1,-1,-1,-1,198,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
75019,Writ of Water,120031,-1,-1,-1,-1,-1,-1,-1,-1,198,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
75020,Writ of Chilling Anger,622305,-1,-1,-1,-1,-1,-1,-1,-1,699,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
75021,Writ of Vengeful Anger,622306,-1,-1,-1,-1,-1,-1,-1,-1,699,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
75022,Writ of Divinity,440391,-1,-1,-1,-1,-1,-1,-1,-1,198,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
75023,Writ of Fury,441055,-1,-1,-1,-1,-1,-1,-1,-1,198,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
75024,Writ of Envy,854201,-1,-1,-1,-1,-1,-1,-1,-1,699,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
75025,Writ of Desire,854202,-1,-1,-1,-1,-1,-1,-1,-1,699,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
76000,Psychedelic Elixir - Color 1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,300,-1,0,-1,0,-1
76001,Psychedelic Elixir - Color 2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,301,-1,0,-1,0,-1
76002,Psychedelic Elixir - Color 3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,302,-1,0,-1,0,-1
76003,Psychedelic Elixir - Color 4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,303,-1,0,-1,0,-1
76004,Psychedelic Elixir - Color 5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,304,-1,0,-1,0,-1
76005,Psychedelic Elixir - Color 6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,305,-1,0,-1,0,-1
76006,Psychedelic Elixir - Color 7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,306,-1,0,-1,0,-1
76007,Psychedelic Elixir - Color 8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,307,-1,0,-1,0,-1
76008,Psychedelic Elixir - Color 9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,308,-1,0,-1,0,-1
76100,Darkmoon Elixir,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,211,-1,0,-1,0,-1
76101,Holy Elixir,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,212,-1,0,-1,0,-1
76102,Earthen Elixir,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,213,-1,0,-1,0,-1
76103,Abyssal Elixir,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,214,-1,0,-1,0,-1
76104,Sunlight Elixir,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,215,-1,0,-1,0,-1
76105,Maddening Elixir,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,216,-1,0,-1,0,-1
76106,Bloody Elixir,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,217,-1,0,-1,0,-1
76107,Demonic Elixir,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,218,-1,0,-1,0,-1
76108,Demonic Elixir - Flames,524402,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
76109,Elixir of Ghosts,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,219,-1,0,-1,0,-1
76110,Elixir of Hollowing,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
76111,Elixir of Deceit,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
76112,Elixir of Cooperation,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,80,-1,0,-1,0,-1
76200,Fiery Oil,303001,524352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,2,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76201,Off-hand Fiery Oil,303001,524352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,2,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76202,Magical Oil,303111,523122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,8,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76203,Off-hand Magical Oil,303111,523122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,8,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76204,Sparking Oil,303011,525902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,9,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76205,Off-hand Sparking Oil,303011,525902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,9,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76206,Abyssal Oil,303081,526402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,4,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76207,Off-hand Abyssal Oil,303081,526402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,4,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76208,Poisonous Oil,303061,303061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,5,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76209,Off-hand Poisonous Oil,303061,303061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,5,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76210,Bloody Oil,303091,303091,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,7,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76211,Off-hand Bloody Oil,303091,303091,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,7,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76212,Frost Oil,303151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,0,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76213,Off-hand Frost Oil,303151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,0,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76214,Blessed Oil,303121,527602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,10,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76215,Off-hand Blessed Oil,303121,527602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,10,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76216,Moonlit Oil,303141,525912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,1,0,10300,-1,11300,-1,10310,-1,11310,-1,10320,-1,11320,-1,10330,-1,11330,-1,0,0,0,0,0,-1,0,-1,0,-1
76217,Off-hand Moonlit Oil,303141,525912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1,-1,0,0,1,0,20300,-1,21300,-1,20310,-1,21310,-1,20320,-1,21320,-1,20330,-1,21330,-1,0,0,0,0,0,-1,0,-1,0,-1
76218,Black Fire Oil,440461,440461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
76219,Off-hand Black Fire Oil,440461,440461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,20300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
77000,Repel,523080,-1,-1,-1,-1,-1,-1,-1,-1,699,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
99999,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100000,Wax Head,-1,-1,840,-1,-1,-1,-1,-1,48500000,-1,7,-1,0,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100010,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100020,Wind Ground Force,-1,-1,621600,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100021,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100030,,-1,-1,-1,-1,-1,-1,1.6,1.5,-1,-1,-1,-1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100031,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100040,,3010,-1,-1,-1,-1,-1,-1,-1,-1,193,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100050,,652121,-1,-1,-1,652122,-1,-1,-1,-1,200,-1,200,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100100,Total Invisibility,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100101,Total Invisibility - Half Camo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100200,Proximity Invisibility,-1,-1,-1,-1,-1,-1,5.1,4.9,-1,-1,-1,-1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100201,Proximity Invisibility - Half Camo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100210,Total Invisibility,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100211,Total Invisibility - Half Camo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
100300,Bonewheel Skeleton - Proximity Invisibility,-1,-1,-1,-1,-1,-1,2,1.9,-1,-1,-1,-1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800000,Light Burst,-1,-1,32100,305032,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800010,Light Burst,32300,32300,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800011,Fast Light Orb,32300,32300,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800040,,32000,-1,-1,-1,-1,-1,-1,-1,-1,210,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800050,,32010,-1,-1,-1,-1,-1,-1,-1,-1,210,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800100,Orange Force Circle,-1,-1,-1,-1,301002,999999988,-1,-1,-1,-1,-1,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800110,Orange Force Circle,-1,-1,-1,-1,301002,999999988,-1,-1,-1,-1,-1,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800200,Orange Force Circle,-1,-1,-1,-1,301002,999999988,-1,-1,-1,-1,-1,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
800210,Orange Force Circle,-1,-1,-1,-1,301002,999999988,-1,-1,-1,-1,-1,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
